Table with row headers in column A and column headers in rows 17 through 18.,,,,,
Census 2000 PHC-T-18. American Indian and Alaska Native Tribes in the United States: 2000,,,,,
,,,,,
Description of Table 1.,,,,,
This table shows data for American Indian and Alaska Native tribes alone and alone or in combination for the United States.,,,,,
"Those respondents who reported as American Indian or Alaska Native only and one tribe are shown in column 1. Respondents who reported two or more American Indian or Alaska Native tribes, but no other race are shown in column 2. Those respondents who reported as American Indian or Alaska Native and at least one other race and one tribe are shown in column 3. Respondents who reported as American Indian or Alaska Native and at least one other race and two or more tribes are shown in column 4. Those respondents who reported as American Indian or Alaska Native in any combination of race(s) or tribe(s) are shown in column 5, and is the sum of the numbers in columns 1 through 4. For an explanation of the alone and alone or in combination concepts used in this table see ""The American Indian and Alaska Native Population: 2000"", U.S. Census Bureau, Census 2000 Brief, C2KBR/01-15 at www.census.gov/population/www/cen2000/briefs.html.",,,,,
"Table 1. American Indian and Alaska Native Alone and Alone or in Combination Population by Tribe/1
			  for the United States: 2000",,,,,
,,,,,
"Source: U.S. Census Bureau, Census 2000, special tabulation.  ",,,,,
Internet release date: September 2002,,,,,
"Last Revised date: June 30, 2004",,,,,
,,,,,
"Note: Respondents who identified themselves as American Indian or Alaska Native were asked to report their enrolled or principal tribe. Therefore, tribal data in this data product reflect the written tribal entries reported on the questionnaire. Some of the entries (for example, Iroquois, Sioux, Colorado River, and Flathead) represent nations or reservations. The information on tribe is based on self-identification and includes federally- or state-recognized tribes, as well as bands and clans. ",,,,,

"(For information on confidentiality protection, nonsampling error, and definitions, see www.census.gov/prod/cen2000/doc/sf1.pdf)",,,,,
Table with row headers in column A and column headers in rows 13 and 14,,,,,
American Indian and Alaska Native Tribes,"American Indian and
Alaska Native alone",,American Indian and Alaska Native in combination with one or more races,,American Indian and Alaska Native tribe alone or in any combination
,"One tribe
reported","Two or more
tribes reported","One tribe
reported","Two or more
tribes reported",
(leading dot indicates sub-part),(1),(2),(3),(4),(5)
Total tribes tallied/1--------------------------------------------------------------------------------------------------------------------------------------------,"2,409,578","133,259","1,581,122","124,914","4,248,873"
Total persons--------------------------------------------------------------------------------------------------------------------------------------------,"2,416,410","59,546","1,582,860","60,485","4,119,301"
Abenaki Nation of Missiquoi-------------------------------------------------------------------------------------------------------------------------------------------,"2,385",137,"2,686",264,"5,472"
Algonquian--------------------------------------------------------------------------------------------------------------------------------------,"1,107",191,"2,314",502,"4,114"
Apache--------------------------------------------------------------------------------------------------------------------------------------------,"57,060","7,917","24,947","6,909","96,833"
.Apache--------------------------------------------------------------------------------------------------------------------------------------------,"24,582","7,611","21,200","6,754","60,147"
.Chiricahua----------------------------------------------------------------------------------------------------------------------------------------,"1,134",83,896,76,"2,189"
.Fort Sill Apache--------------------------------------------------------------------------------------------------------------------------------,253,10,45,3,311
.Jicarilla Apache--------------------------------------------------------------------------------------------------------------------------------,"3,132",56,304,8,"3,500"
.Lipan Apache-----------------------------------------------------------------------------------------------------------------------------------,131,7,65,5,208
.Mescalero Apache----------------------------------------------------------------------------------------------------------------------------,"5,374",135,"1,459",59,"7,027"
.Oklahoma Apache----------------------------------------------------------------------------------------------------------------------------,454,35,150,5,644
.Payson Tonto Apache-----------------------------------------------------------------------------------------------------------------------,131,1,52,3,187
.San Carlos Apache---------------------------------------------------------------------------------------------------------------------------,"9,716",40,322,1,"10,079"
.White Mountain Apache--------------------------------------------------------------------------------------------------------------------,"12,107",33,440,24,"12,604"
Arapahoe-----------------------------------------------------------------------------------------------------------------------------------------,"7,000",443,"1,534",281,"9,258"
.Arapahoe-----------------------------------------------------------------------------------------------------------------------------------------,"2,509",415,"1,366",277,"4,567"
.Northern Arapahoe----------------------------------------------------------------------------------------------------------------------------,"4,410",26,142,4,"4,582"
.Southern Arapahoe---------------------------------------------------------------------------------------------------------------------------,67,2,23,-,92
.Wind River Arapahoe-------------------------------------------------------------------------------------------------------------------------,14,-,3,-,17
Arikara---------------------------------------------------------------------------------------------------------------------------------------------,775,254,245,42,"1,316"
Assiniboine--------------------------------------------------------------------------------------------------------------------------------------,"3,946",188,630,74,"4,838"
.Assiniboine--------------------------------------------------------------------------------------------------------------------------------------,"2,570",186,585,73,"3,414"
.Fort Peck Assiniboine-----------------------------------------------------------------------------------------------------------------------,302,2,32,1,337
.Fort Belknap Assiniboine-------------------------------------------------------------------------------------------------------------------,"1,074",-,13,-,"1,087"
Assiniboine Sioux----------------------------------------------------------------------------------------------------------,"1,740",25,370,10,"2,145"
.Assiniboine Sioux----------------------------------------------------------------------------------------------------------,"1,384",25,363,10,"1,782"
.Fort Peck Assiniboine and Sioux--------------------------------------------------------------------------------------------------------,356,-,7,-,363
Bannock------------------------------------------------------------------------------------------------------------------------------------------,38,5,42,4,89
Blackfeet------------------------------------------------------------------------------------------------------------------------------------------,"27,104","4,358","41,389","12,899","85,750"
Brotherton----------------------------------------------------------------------------------------------------------------------------------------,622,19,646,26,"1,313"
Burt Lake Band----------------------------------------------------------------------------------------------------------------------------------------,60,-,19,1,80
Caddo-----------------------------------------------------------------------------------------------------------,"2,675",326,"1,191",170,"4,362"
.Caddo----------------------------------------------------------------------------------------------------------------------------------------------,"2,302",319,"1,124",162,"3,907"
.Caddo Indian Tribe of Oklahoma---------------------------------------------------------------------------------------------------------,72,5,21,3,101
.Caddo Adais Indians-------------------------------------------------------------------------------------------------------------------------,301,2,46,5,354
Cahuilla-------------------------------------------------------------------------------------------------------------------------------------------,"2,142",297,662,87,"3,188"
.Agua Caliente Band of Cahuilla Indians----------------------------------------------------------------------------------------------,55,2,13,1,71
.Augustine----------------------------------------------------------------------------------------------------------------------------------------,1,-,4,-,5
.Cabazon Band of Cahuilla Mission Indians------------------------------------------------------------------------------------------,33,-,1,-,34
.Cahuilla------------------------------------------------------------------------------------------------------------------------------------------,"1,109",179,420,44,"1,752"
.Los Coyotes Band of Cahuilla Mission Indians------------------------------------------------------------------------------------,117,7,16,-,140
.Morongo Band of Cahuilla Mission Indians------------------------------------------------------------------------------------------,621,106,163,38,928
.Santa Rosa Cahuilla-------------------------------------------------------------------------------------------------------------------------,10,13,8,4,35
.Torres-Martinez Band of Cahuilla Mission Indians--------------------------------------------------------------------------------,183,8,23,-,214
.Ramona Band or Village of Cahuilla Mission Indians-----------------------------------------------------------------------------,4,-,14,-,18
California Tribes-------------------------------------------------------------------------------------------,900,400,392,129,"1,821"
.Cahto Indian Tribe of the Laytonville Rancheria------------------------------------------------------------------------------------,123,18,31,3,175
.Chimariko---------------------------------------------------------------------------------------------------------------------------------------,23,5,12,5,45
.Coast Miwok----------------------------------------------------------------------------------------------------------------------------------,80,19,62,6,167
.Kawaiisu-----------------------------------------------------------------------------------------------------------------------------------------,4,2,2,-,8
.Kern River Paiute Council----------------------------------------------------------------------------------------------------------------,25,9,12,5,51
.Mattole--------------------------------------------------------------------------------------------------------------------------,27,20,43,7,97
.Red Wood--------------------------------------------------------------------------------------------------,3,10,9,5,27
.Santa Rosa Indian Community------------------------------------------------------------------------------------------------,66,118,13,18,215
.Takelma-----------------------------------------------------------------------------------------------------------------------------------------,3,1,4,-,8
.Wappo--------------------------------------------------------------------------------------------------------------------------------------------,108,56,56,28,248
.Yana-----------------------------------------------------------------------------------------------------------------------------------------------,42,22,21,15,100
.Yuki-----------------------------------------------------------------------------------------------------------------------------------------------,311,116,106,32,565
.Bear River Band of Rohnerville Rancheria-------------------------------------------------------------------------------------------,73,28,19,9,129
Canadian and Latin American------------------------------------------------------------------------------------------------------------,"108,802","2,236","79,499","2,233","192,770"
.Canadian Indian--------------------------------------------------------------------------------------------------------------------------------,"3,770",351,"3,729",452,"8,302"
.Central American Indian-------------------------------------------------------------------------------------------------------------------,"7,230",232,"12,637",193,"20,292"
.French American Indian-------------------------------------------------------------------------------------------------------------------,672,50,"2,714",118,"3,554"
.Mexican American Indian-----------------------------------------------------------------------------------------------------------------,"76,992","1,728","39,938","1,430","120,088"
.South American Indian----------------------------------------------------------------------------------------------------------------------,"10,534",229,"13,140",342,"24,245"
.Spanish American Indian-----------------------------------------------------------------------------------------------------------------,"9,282",295,"7,111",170,"16,858"
Catawba Indian Nation--------------------------------------------------------------------------------------------------------,"1,725",88,728,133,"2,674"
Cayuse------------------------------------------------------------------------------------------------------------------------------------------,60,29,34,3,126
Chehalis------------------------------------------------------------------------------------------------------------------------------------------,536,20,98,7,661
Chemakuan--------------------------------------------------------------------------------------------------------------------------------------,593,16,138,2,749
.Chemakuan-------------------------------------------------------------------------------------------------------------------------------------,3,-,3,-,6
.Hoh Indian Tribe-------------------------------------------------------------------------------------------------------------------------------,124,-,31,1,156
.Quileute------------------------------------------------------------------------------------------------------------------------------------------,466,16,104,1,587
Chemehuevi-------------------------------------------------------------------------------------------------------------------------------------,696,62,229,13,"1,000"
Cherokee----------------------------------------------------------------------------------------------------------------------------------------,"281,069","18,793","390,902","38,769","729,533"
.Cherokee----------------------------------------------------------------------------------------------------------------------------------------,"258,246","18,749","381,693","38,733","697,421"
.Cherokee Alabama--------------------------------------------------------------------------------------------------------------------------,93,-,57,4,154
.Cherokees of Northeast Alabama------------------------------------------------------------------------------------------------------,674,1,188,4,867
.Cherokees of Southeast Alabama----------------------------------------------------------------------------------------------------,612,3,133,3,751
.Eastern Cherokee-----------------------------------------------------------------------------------------------------------------------------,"8,166",42,"1,974",28,"10,210"
.Echota Cherokee-----------------------------------------------------------------------------------------------------------------------------,"4,066",12,"1,784",12,"5,874"
.Georgia Eastern Cherokee---------------------------------------------------------------------------------------------------------------,192,3,86,-,281
.Northern Cherokee Nation of Missouri and Arkansas---------------------------------------------------------------------------,"1,605",11,"1,106",2,"2,724"
.Tuscola-------------------------------------------------------------------------------------------------------------------------------------------,11,-,6,-,17
.United Keetoowah Band of Cherokee-------------------------------------------------------------------------------------------------,528,8,65,2,603
.Western Cherokee---------------------------------------------------------------------------------------------------------------------------,"5,744",61,"3,306",42,"9,153"
.Southeastern Cherokee Council---------------------------------------------------------------------------------------------------------,178,3,57,2,240
.Sac River Band of the Chickamauga-Cherokee-----------------------------------------------------------------------------------,11,-,13,3,27
.White River Band of the Chickamauga-Cherokee--------------------------------------------------------------------------------,223,5,216,4,448
.Four Winds Cherokee-----------------------------------------------------------------------------------------------------------------------,605,2,158,2,767
.Cherokee of Georgia--------------------------------------------------------------------------------------------------------------------------,62,1,24,1,88
Cherokee Shawnee--------------------------------------------------------------------------------------------------------------------------,587,12,561,22,"1,182"
Cheyenne---------------------------------------------------------------------------------------------------------------------------------------,"11,191","1,365","4,655",993,"18,204"
.Cheyenne---------------------------------------------------------------------------------------------------------------------------------------,"5,310","1,266","3,914",979,"11,469"
.Northern Cheyenne--------------------------------------------------------------------------------------------------------------------------,"5,555",93,637,13,"6,298"
.Southern Cheyenne--------------------------------------------------------------------------------------------------------------------------,323,12,104,1,440
Cheyenne-Arapaho----------------------------------------------------------------------------------------------------------------------,"3,634",100,746,30,"4,510"
Chickahominy----------------------------------------------------------------------------------------------------------------------------------,"1,007",23,303,25,"1,358"
.Chickahominy Indian Tribe----------------------------------------------------------------------------------------------------------------,980,23,299,23,"1,325"
